CommunitySize,ProbPairCoexistence,Seed,Motif,Count
12,0,36,4,0
12,0,36,5,0
12,0,36,6,0
12,0,36,7,0
12,0,37,1,47
12,0,37,2,173
12,0,37,3,0
12,0,37,4,0
12,0,37,5,0
12,0,37,6,0
12,0,37,7,0
12,0,38,1,55
12,0,38,2,165
12,0,38,3,0
12,0,38,4,0
12,0,38,5,0
12,0,38,6,0
12,0,38,7,0
12,0,39,1,56
12,0,39,2,164
12,0,39,3,0
12,0,39,4,0
12,0,39,5,0
12,0,39,6,0
12,0,39,7,0
12,0,40,1,66
12,0,40,2,154
12,0,40,3,0
12,0,40,4,0
12,0,40,5,0
12,0,40,6,0
12,0,40,7,0
12,0,41,1,48
12,0,41,2,172
12,0,41,3,0
12,0,41,4,0
12,0,41,5,0
12,0,41,6,0
12,0,41,7,0
12,0,42,1,57
12,0,42,2,163
12,0,42,3,0
12,0,42,4,0
12,0,42,5,0
12,0,42,6,0
12,0,42,7,0
12,0,43,1,58
12,0,43,2,162
12,0,43,3,0
12,0,43,4,0
12,0,43,5,0
12,0,43,6,0
12,0,43,7,0
12,0,44,1,45
12,0,44,2,175
12,0,44,3,0
12,0,44,4,0
12,0,44,5,0
12,0,44,6,0
12,0,44,7,0
12,0,45,1,39
12,0,45,2,181
12,0,45,3,0
12,0,45,4,0
12,0,45,5,0
12,0,45,6,0
12,0,45,7,0
12,0,46,1,56
12,0,46,2,164
12,0,46,3,0
12,0,46,4,0
12,0,46,5,0
12,0,46,6,0
12,0,46,7,0
12,0,47,1,60
12,0,47,2,160
12,0,47,3,0
12,0,47,4,0
12,0,47,5,0
12,0,47,6,0
12,0,47,7,0
12,0,48,1,60
12,0,48,2,160
12,0,48,3,0
12,0,48,4,0
12,0,48,5,0
12,0,48,6,0
12,0,48,7,0
12,0,49,1,58
12,0,49,2,162
12,0,49,3,0
12,0,49,4,0
12,0,49,5,0
12,0,49,6,0
12,0,49,7,0
12,0,50,1,59
12,0,50,2,161
12,0,50,3,0
12,0,50,4,0
12,0,50,5,0
12,0,50,6,0
12,0,50,7,0
12,0,51,1,51
12,0,51,2,169
12,0,51,3,0
12,0,51,4,0
12,0,51,5,0
12,0,51,6,0
12,0,51,7,0
12,0,52,1,49
12,0,52,2,171
12,0,52,3,0
12,0,52,4,0
12,0,52,5,0
12,0,52,6,0
12,0,52,7,0
12,0,53,1,60
12,0,53,2,160
12,0,53,3,0
12,0,53,4,0
12,0,53,5,0
12,0,53,6,0
12,0,53,7,0
12,0,54,1,49
12,0,54,2,171
12,0,54,3,0
12,0,54,4,0
12,0,54,5,0
12,0,54,6,0
12,0,54,7,0
12,0,55,1,50
12,0,55,2,170
12,0,55,3,0
12,0,55,4,0
12,0,55,5,0
12,0,55,6,0
12,0,55,7,0
12,0,56,1,61
12,0,56,2,159
12,0,56,3,0
12,0,56,4,0
12,0,56,5,0
12,0,56,6,0
12,0,56,7,0
12,0,57,1,59
12,0,57,2,161
12,0,57,3,0
12,0,57,4,0
12,0,57,5,0
12,0,57,6,0
12,0,57,7,0
12,0,58,1,48
12,0,58,2,172
12,0,58,3,0
12,0,58,4,0
12,0,58,5,0
12,0,58,6,0
12,0,58,7,0
12,0,59,1,52
12,0,59,2,168
12,0,59,3,0
12,0,59,4,0
12,0,59,5,0
12,0,59,6,0
12,0,59,7,0
12,0,60,1,64
12,0,60,2,156
12,0,60,3,0
12,0,60,4,0
12,0,60,5,0
12,0,60,6,0
12,0,60,7,0
12,0,61,1,50
12,0,61,2,170
12,0,61,3,0
12,0,61,4,0
12,0,61,5,0
12,0,61,6,0
12,0,61,7,0
12,0,62,1,65
12,0,62,2,155
12,0,62,3,0
12,0,62,4,0
12,0,62,5,0
12,0,62,6,0
12,0,62,7,0
12,0,63,1,63
12,0,63,2,157
12,0,63,3,0
12,0,63,4,0
12,0,63,5,0
12,0,63,6,0
12,0,63,7,0
12,0,64,1,40
12,0,64,2,180
12,0,64,3,0
12,0,64,4,0
12,0,64,5,0
12,0,64,6,0
12,0,64,7,0
12,0,65,1,61
12,0,65,2,159
12,0,65,3,0
12,0,65,4,0
12,0,65,5,0
12,0,65,6,0
12,0,65,7,0
12,0,66,1,50
12,0,66,2,170
12,0,66,3,0
12,0,66,4,0
12,0,66,5,0
12,0,66,6,0
12,0,66,7,0
12,0,67,1,61
12,0,67,2,159
12,0,67,3,0
12,0,67,4,0
12,0,67,5,0
12,0,67,6,0
12,0,67,7,0
12,0,68,1,64
12,0,68,2,156
12,0,68,3,0
12,0,68,4,0
12,0,68,5,0
12,0,68,6,0
12,0,68,7,0
12,0,69,1,59
12,0,69,2,161
12,0,69,3,0
12,0,69,4,0
12,0,69,5,0
12,0,69,6,0
12,0,69,7,0
12,0,70,1,53
12,0,70,2,167
12,0,70,3,0
12,0,70,4,0
12,0,70,5,0
12,0,70,6,0
12,0,70,7,0
12,0,71,1,49
12,0,71,2,171
12,0,71,3,0
12,0,71,4,0
12,0,71,5,0
12,0,71,6,0
12,0,71,7,0
12,0,72,1,35
12,0,72,2,185
12,0,72,3,0
12,0,72,4,0
12,0,72,5,0
12,0,72,6,0
12,0,72,7,0
12,0,73,1,49
12,0,73,2,171
12,0,73,3,0
12,0,73,4,0
12,0,73,5,0
12,0,73,6,0
12,0,73,7,0
12,0,74,1,58
12,0,74,2,162
12,0,74,3,0
12,0,74,4,0
12,0,74,5,0
12,0,74,6,0
12,0,74,7,0
12,0,75,1,63
12,0,75,2,157
12,0,75,3,0
12,0,75,4,0
12,0,75,5,0
12,0,75,6,0
12,0,75,7,0
12,0,76,1,58
12,0,76,2,162
12,0,76,3,0
12,0,76,4,0
12,0,76,5,0
12,0,76,6,0
12,0,76,7,0
12,0,77,1,57
12,0,77,2,163
12,0,77,3,0
12,0,77,4,0
12,0,77,5,0
12,0,77,6,0
12,0,77,7,0
12,0,78,1,52
12,0,78,2,168
12,0,78,3,0
12,0,78,4,0
12,0,78,5,0
12,0,78,6,0
12,0,78,7,0
12,0,79,1,64
12,0,79,2,156
12,0,79,3,0
12,0,79,4,0
12,0,79,5,0
12,0,79,6,0
12,0,79,7,0
12,0,80,1,49
12,0,80,2,171
12,0,80,3,0
12,0,80,4,0
12,0,80,5,0
12,0,80,6,0
12,0,80,7,0
12,0,81,1,59
12,0,81,2,161
12,0,81,3,0
12,0,81,4,0
12,0,81,5,0
12,0,81,6,0
12,0,81,7,0
12,0,82,1,42
12,0,82,2,178
12,0,82,3,0
12,0,82,4,0
12,0,82,5,0
12,0,82,6,0
12,0,82,7,0
12,0,83,1,54
12,0,83,2,166
12,0,83,3,0
12,0,83,4,0
12,0,83,5,0
12,0,83,6,0
12,0,83,7,0
12,0,84,1,60
12,0,84,2,160
12,0,84,3,0
12,0,84,4,0
12,0,84,5,0
12,0,84,6,0
12,0,84,7,0
12,0,85,1,55
12,0,85,2,165
12,0,85,3,0
12,0,85,4,0
12,0,85,5,0
12,0,85,6,0
12,0,85,7,0
12,0,86,1,59
12,0,86,2,161
12,0,86,3,0
12,0,86,4,0
12,0,86,5,0
12,0,86,6,0
12,0,86,7,0
12,0,87,1,33
12,0,87,2,187
12,0,87,3,0
12,0,87,4,0
12,0,87,5,0
12,0,87,6,0
12,0,87,7,0
12,0,88,1,47
12,0,88,2,173
12,0,88,3,0
12,0,88,4,0
12,0,88,5,0
12,0,88,6,0
12,0,88,7,0
12,0,89,1,54
12,0,89,2,166
12,0,89,3,0
12,0,89,4,0
12,0,89,5,0
12,0,89,6,0
12,0,89,7,0
12,0,90,1,54
12,0,90,2,166
12,0,90,3,0
12,0,90,4,0
12,0,90,5,0
12,0,90,6,0
12,0,90,7,0
12,0,91,1,60
12,0,91,2,160
12,0,91,3,0
12,0,91,4,0
12,0,91,5,0
12,0,91,6,0
12,0,91,7,0
12,0,92,1,51
12,0,92,2,169
12,0,92,3,0
12,0,92,4,0
12,0,92,5,0
12,0,92,6,0
12,0,92,7,0
12,0,93,1,59
12,0,93,2,161
12,0,93,3,0
12,0,93,4,0
12,0,93,5,0
12,0,93,6,0
12,0,93,7,0
12,0,94,1,58
12,0,94,2,162
12,0,94,3,0
12,0,94,4,0
12,0,94,5,0
12,0,94,6,0
12,0,94,7,0
12,0,95,1,64
12,0,95,2,156
12,0,95,3,0
12,0,95,4,0
12,0,95,5,0
12,0,95,6,0
12,0,95,7,0
12,0,96,1,56
12,0,96,2,164
12,0,96,3,0
12,0,96,4,0
12,0,96,5,0
12,0,96,6,0
12,0,96,7,0
12,0,97,1,60
12,0,97,2,160
12,0,97,3,0
12,0,97,4,0
12,0,97,5,0
12,0,97,6,0
12,0,97,7,0
12,0,98,1,58
12,0,98,2,162
12,0,98,3,0
12,0,98,4,0
12,0,98,5,0
12,0,98,6,0
12,0,98,7,0
12,0,99,1,59
12,0,99,2,161
12,0,99,3,0
12,0,99,4,0
12,0,99,5,0
12,0,99,6,0
12,0,99,7,0
12,0,100,1,59
12,0,100,2,161
12,0,100,3,0
12,0,100,4,0
12,0,100,5,0
12,0,100,6,0
12,0,100,7,0
12,0.1,1,1,48
12,0.1,1,2,125
12,0.1,1,3,14
12,0.1,1,4,19
12,0.1,1,5,11
12,0.1,1,6,3
12,0.1,1,7,0
12,0.1,2,1,43
12,0.1,2,2,98
12,0.1,2,3,21
12,0.1,2,4,30
12,0.1,2,5,17
12,0.1,2,6,11
12,0.1,2,7,0
12,0.1,3,1,53
12,0.1,3,2,139
12,0.1,3,3,9
12,0.1,3,4,12
12,0.1,3,5,5
12,0.1,3,6,2
12,0.1,3,7,0
12,0.1,4,1,18
12,0.1,4,2,108
12,0.1,4,3,16
12,0.1,4,4,33
12,0.1,4,5,30
12,0.1,4,6,14
12,0.1,4,7,1
12,0.1,5,1,28
12,0.1,5,2,109
12,0.1,5,3,14
12,0.1,5,4,30
12,0.1,5,5,24
12,0.1,5,6,13
12,0.1,5,7,2
12,0.1,6,1,27
12,0.1,6,2,67
12,0.1,6,3,26
12,0.1,6,4,55
12,0.1,6,5,22
12,0.1,6,6,22
12,0.1,6,7,1
12,0.1,7,1,39
12,0.1,7,2,101
12,0.1,7,3,17
12,0.1,7,4,38
12,0.1,7,5,16
12,0.1,7,6,8
12,0.1,7,7,1
12,0.1,8,1,25
12,0.1,8,2,98
12,0.1,8,3,22
12,0.1,8,4,37
12,0.1,8,5,26
12,0.1,8,6,11
12,0.1,8,7,1
12,0.1,9,1,32
12,0.1,9,2,93
12,0.1,9,3,26
12,0.1,9,4,37
12,0.1,9,5,18
12,0.1,9,6,13
12,0.1,9,7,1
12,0.1,10,1,53
12,0.1,10,2,147
12,0.1,10,3,6
12,0.1,10,4,11
12,0.1,10,5,3
12,0.1,10,6,0
12,0.1,10,7,0
12,0.1,11,1,43
12,0.1,11,2,157
12,0.1,11,3,2
12,0.1,11,4,11
12,0.1,11,5,7
12,0.1,11,6,0
12,0.1,11,7,0
12,0.1,12,1,39
12,0.1,12,2,134
12,0.1,12,3,12
12,0.1,12,4,25
12,0.1,12,5,7
12,0.1,12,6,3
12,0.1,12,7,0
12,0.1,13,1,44
12,0.1,13,2,131
12,0.1,13,3,7
12,0.1,13,4,25
12,0.1,13,5,8
12,0.1,13,6,5
12,0.1,13,7,0
12,0.1,14,1,38
12,0.1,14,2,121
12,0.1,14,3,16
12,0.1,14,4,23
12,0.1,14,5,14
12,0.1,14,6,7
12,0.1,14,7,1
12,0.1,15,1,34
12,0.1,15,2,90
12,0.1,15,3,13
12,0.1,15,4,49
12,0.1,15,5,21
12,0.1,15,6,12
12,0.1,15,7,1
12,0.1,16,1,40
12,0.1,16,2,124
12,0.1,16,3,9
12,0.1,16,4,30
12,0.1,16,5,13
12,0.1,16,6,4
12,0.1,16,7,0
12,0.1,17,1,45
12,0.1,17,2,121
12,0.1,17,3,15
12,0.1,17,4,27
12,0.1,17,5,6
12,0.1,17,6,6
12,0.1,17,7,0
12,0.1,18,1,50
12,0.1,18,2,124
12,0.1,18,3,13
12,0.1,18,4,17
12,0.1,18,5,12
12,0.1,18,6,4
12,0.1,18,7,0
12,0.1,19,1,44
12,0.1,19,2,103
12,0.1,19,3,22
12,0.1,19,4,24
12,0.1,19,5,20
12,0.1,19,6,7
12,0.1,19,7,0
12,0.1,20,1,38
12,0.1,20,2,112
12,0.1,20,3,10
12,0.1,20,4,37
12,0.1,20,5,13
12,0.1,20,6,10
12,0.1,20,7,0
12,0.1,21,1,36
12,0.1,21,2,103
12,0.1,21,3,21
12,0.1,21,4,35
12,0.1,21,5,16
12,0.1,21,6,9
12,0.1,21,7,0
12,0.1,22,1,43
12,0.1,22,2,130
12,0.1,22,3,11
12,0.1,22,4,23
12,0.1,22,5,10
12,0.1,22,6,3
12,0.1,22,7,0
12,0.1,23,1,43
12,0.1,23,2,112
12,0.1,23,3,12
12,0.1,23,4,33
12,0.1,23,5,15
12,0.1,23,6,5
12,0.1,23,7,0
12,0.1,24,1,40
12,0.1,24,2,136
12,0.1,24,3,13
12,0.1,24,4,22
12,0.1,24,5,3
12,0.1,24,6,6
12,0.1,24,7,0
12,0.1,25,1,40
12,0.1,25,2,141
12,0.1,25,3,10
12,0.1,25,4,17
12,0.1,25,5,11
12,0.1,25,6,1
12,0.1,25,7,0
12,0.1,26,1,41
12,0.1,26,2,115
12,0.1,26,3,13
12,0.1,26,4,32
12,0.1,26,5,13
12,0.1,26,6,6
12,0.1,26,7,0
12,0.1,27,1,40
12,0.1,27,2,123
12,0.1,27,3,14
12,0.1,27,4,29
12,0.1,27,5,11
12,0.1,27,6,3
12,0.1,27,7,0
12,0.1,28,1,39
12,0.1,28,2,131
12,0.1,28,3,16
12,0.1,28,4,20
12,0.1,28,5,14
12,0.1,28,6,0
12,0.1,28,7,0
12,0.1,29,1,42
12,0.1,29,2,121
12,0.1,29,3,18
12,0.1,29,4,23
12,0.1,29,5,13
12,0.1,29,6,3
12,0.1,29,7,0
12,0.1,30,1,53
12,0.1,30,2,138
12,0.1,30,3,7
12,0.1,30,4,15
12,0.1,30,5,6
12,0.1,30,6,1
12,0.1,30,7,0
12,0.1,31,1,54
12,0.1,31,2,120
12,0.1,31,3,9
12,0.1,31,4,21
12,0.1,31,5,12
12,0.1,31,6,4
12,0.1,31,7,0
12,0.1,32,1,31
12,0.1,32,2,110
12,0.1,32,3,17
12,0.1,32,4,32
12,0.1,32,5,19
12,0.1,32,6,11
12,0.1,32,7,0
12,0.1,33,1,39
12,0.1,33,2,102
12,0.1,33,3,15
12,0.1,33,4,37
12,0.1,33,5,16
12,0.1,33,6,11
12,0.1,33,7,0
12,0.1,34,1,32
12,0.1,34,2,123
12,0.1,34,3,15
12,0.1,34,4,35
12,0.1,34,5,10
12,0.1,34,6,5
12,0.1,34,7,0
12,0.1,35,1,41
12,0.1,35,2,125
12,0.1,35,3,13
12,0.1,35,4,24
12,0.1,35,5,11
12,0.1,35,6,6
12,0.1,35,7,0
12,0.1,36,1,42
12,0.1,36,2,93
12,0.1,36,3,26
12,0.1,36,4,27
12,0.1,36,5,17
12,0.1,36,6,15
12,0.1,36,7,0
12,0.1,37,1,39
12,0.1,37,2,132
12,0.1,37,3,17
12,0.1,37,4,22
12,0.1,37,5,9
12,0.1,37,6,1
12,0.1,37,7,0
12,0.1,38,1,50
12,0.1,38,2,150
12,0.1,38,3,3
12,0.1,38,4,12
12,0.1,38,5,5
12,0.1,38,6,0
12,0.1,38,7,0
12,0.1,39,1,56
12,0.1,39,2,135
12,0.1,39,3,8
12,0.1,39,4,8
12,0.1,39,5,12
12,0.1,39,6,1
12,0.1,39,7,0
12,0.1,40,1,52
12,0.1,40,2,120
12,0.1,40,3,10
12,0.1,40,4,24
12,0.1,40,5,12
12,0.1,40,6,2
12,0.1,40,7,0
12,0.1,41,1,31
12,0.1,41,2,102
12,0.1,41,3,18
12,0.1,41,4,38
12,0.1,41,5,18
12,0.1,41,6,13
12,0.1,41,7,0
12,0.1,42,1,28
12,0.1,42,2,79
12,0.1,42,3,21
12,0.1,42,4,41
12,0.1,42,5,26
12,0.1,42,6,23
12,0.1,42,7,2
12,0.1,43,1,43
12,0.1,43,2,120
12,0.1,43,3,13
12,0.1,43,4,28
12,0.1,43,5,13
12,0.1,43,6,3
12,0.1,43,7,0
12,0.1,44,1,35
12,0.1,44,2,131
12,0.1,44,3,19
12,0.1,44,4,23
12,0.1,44,5,6
12,0.1,44,6,6
12,0.1,44,7,0
12,0.1,45,1,39
12,0.1,45,2,143
12,0.1,45,3,9
12,0.1,45,4,18
12,0.1,45,5,9
12,0.1,45,6,2
12,0.1,45,7,0
12,0.1,46,1,43
12,0.1,46,2,123
12,0.1,46,3,9
12,0.1,46,4,26
12,0.1,46,5,13
12,0.1,46,6,6
12,0.1,46,7,0
12,0.1,47,1,46
12,0.1,47,2,117
12,0.1,47,3,13
12,0.1,47,4,28
12,0.1,47,5,13
12,0.1,47,6,3
12,0.1,47,7,0
12,0.1,48,1,35
12,0.1,48,2,105
12,0.1,48,3,15
12,0.1,48,4,39
12,0.1,48,5,16
12,0.1,48,6,10
12,0.1,48,7,0
12,0.1,49,1,45
12,0.1,49,2,122
12,0.1,49,3,8
12,0.1,49,4,24
12,0.1,49,5,15
12,0.1,49,6,5
12,0.1,49,7,1
12,0.1,50,1,55
12,0.1,50,2,146
12,0.1,50,3,9
12,0.1,50,4,7
12,0.1,50,5,2
12,0.1,50,6,1
12,0.1,50,7,0
12,0.1,51,1,35
12,0.1,51,2,106
12,0.1,51,3,19
12,0.1,51,4,33
12,0.1,51,5,16
12,0.1,51,6,11
12,0.1,51,7,0
12,0.1,52,1,33
12,0.1,52,2,113
12,0.1,52,3,21
12,0.1,52,4,28
12,0.1,52,5,19
12,0.1,52,6,6
12,0.1,52,7,0
12,0.1,53,1,54
12,0.1,53,2,146
12,0.1,53,3,7
12,0.1,53,4,9
12,0.1,53,5,4
12,0.1,53,6,0
12,0.1,53,7,0
12,0.1,54,1,32
12,0.1,54,2,118
12,0.1,54,3,24
12,0.1,54,4,25
12,0.1,54,5,12
12,0.1,54,6,8
12,0.1,54,7,1
12,0.1,55,1,30
12,0.1,55,2,118
12,0.1,55,3,14
12,0.1,55,4,37
12,0.1,55,5,14
12,0.1,55,6,6
12,0.1,55,7,1
12,0.1,56,1,42
12,0.1,56,2,140
12,0.1,56,3,8
12,0.1,56,4,21
12,0.1,56,5,7
12,0.1,56,6,2
12,0.1,56,7,0
12,0.1,57,1,30
12,0.1,57,2,96
12,0.1,57,3,19
12,0.1,57,4,44
12,0.1,57,5,15
12,0.1,57,6,16
12,0.1,57,7,0
12,0.1,58,1,41
12,0.1,58,2,141
12,0.1,58,3,4
12,0.1,58,4,23
12,0.1,58,5,9
12,0.1,58,6,2
12,0.1,58,7,0
12,0.1,59,1,42
12,0.1,59,2,130
12,0.1,59,3,10
12,0.1,59,4,23
12,0.1,59,5,13
12,0.1,59,6,2
12,0.1,59,7,0
12,0.1,60,1,41
12,0.1,60,2,123
12,0.1,60,3,11
12,0.1,60,4,31
12,0.1,60,5,10
12,0.1,60,6,4
12,0.1,60,7,0
12,0.1,61,1,33
12,0.1,61,2,131
12,0.1,61,3,13
12,0.1,61,4,26
12,0.1,61,5,13
12,0.1,61,6,4
12,0.1,61,7,0
12,0.1,62,1,47
12,0.1,62,2,110
12,0.1,62,3,12
12,0.1,62,4,31
12,0.1,62,5,13
12,0.1,62,6,7
12,0.1,62,7,0
12,0.1,63,1,39
12,0.1,63,2,133
12,0.1,63,3,10
12,0.1,63,4,22
12,0.1,63,5,14
12,0.1,63,6,2
12,0.1,63,7,0
12,0.1,64,1,27
12,0.1,64,2,111
12,0.1,64,3,17
12,0.1,64,4,37
12,0.1,64,5,20
12,0.1,64,6,8
12,0.1,64,7,0
12,0.1,65,1,48
12,0.1,65,2,126
12,0.1,65,3,13
12,0.1,65,4,13
12,0.1,65,5,16
12,0.1,65,6,4
12,0.1,65,7,0
12,0.1,66,1,28
12,0.1,66,2,120
12,0.1,66,3,17
12,0.1,66,4,34
12,0.1,66,5,13
12,0.1,66,6,8
12,0.1,66,7,0
12,0.1,67,1,38
12,0.1,67,2,115
12,0.1,67,3,12
12,0.1,67,4,36
12,0.1,67,5,16
12,0.1,67,6,3
12,0.1,67,7,0
12,0.1,68,1,49
12,0.1,68,2,141
12,0.1,68,3,5
12,0.1,68,4,17
12,0.1,68,5,8
12,0.1,68,6,0
12,0.1,68,7,0
12,0.1,69,1,49
12,0.1,69,2,132
12,0.1,69,3,10
12,0.1,69,4,20
12,0.1,69,5,8
12,0.1,69,6,1
12,0.1,69,7,0
12,0.1,70,1,34
12,0.1,70,2,107
12,0.1,70,3,15
12,0.1,70,4,33
12,0.1,70,5,20
12,0.1,70,6,11
12,0.1,70,7,0
12,0.1,71,1,41
12,0.1,71,2,143
12,0.1,71,3,12
12,0.1,71,4,11
12,0.1,71,5,9
12,0.1,71,6,4
12,0.1,71,7,0
12,0.1,72,1,13
12,0.1,72,2,97
12,0.1,72,3,18
12,0.1,72,4,36
12,0.1,72,5,27
12,0.1,72,6,28
12,0.1,72,7,1
12,0.1,73,1,26
12,0.1,73,2,70
12,0.1,73,3,26
12,0.1,73,4,40
12,0.1,73,5,25
12,0.1,73,6,30
12,0.1,73,7,3
12,0.1,74,1,36
12,0.1,74,2,102
12,0.1,74,3,19
12,0.1,74,4,39
12,0.1,74,5,16
12,0.1,74,6,8
12,0.1,74,7,0
12,0.1,75,1,50
12,0.1,75,2,124
12,0.1,75,3,13
12,0.1,75,4,16
12,0.1,75,5,13
12,0.1,75,6,4
12,0.1,75,7,0
12,0.1,76,1,47
12,0.1,76,2,127
12,0.1,76,3,12
12,0.1,76,4,22
12,0.1,76,5,8
12,0.1,76,6,4
12,0.1,76,7,0
12,0.1,77,1,28
12,0.1,77,2,89
12,0.1,77,3,26
12,0.1,77,4,38
12,0.1,77,5,23
12,0.1,77,6,15
12,0.1,77,7,1
12,0.1,78,1,38
12,0.1,78,2,125
12,0.1,78,3,11
12,0.1,78,4,27
12,0.1,78,5,16
12,0.1,78,6,3
12,0.1,78,7,0
12,0.1,79,1,37
12,0.1,79,2,119
12,0.1,79,3,12
12,0.1,79,4,40
12,0.1,79,5,6
12,0.1,79,6,6
12,0.1,79,7,0
12,0.1,80,1,46
12,0.1,80,2,129
12,0.1,80,3,8
12,0.1,80,4,24
12,0.1,80,5,8
12,0.1,80,6,5
12,0.1,80,7,0
12,0.1,81,1,44
12,0.1,81,2,129
12,0.1,81,3,17
12,0.1,81,4,18
12,0.1,81,5,9
12,0.1,81,6,3
12,0.1,81,7,0
12,0.1,82,1,38
12,0.1,82,2,153
12,0.1,82,3,4
12,0.1,82,4,13
12,0.1,82,5,11
12,0.1,82,6,1
12,0.1,82,7,0
12,0.1,83,1,36
12,0.1,83,2,124
12,0.1,83,3,19
12,0.1,83,4,27
12,0.1,83,5,6
12,0.1,83,6,6
12,0.1,83,7,2
12,0.1,84,1,37
12,0.1,84,2,103
12,0.1,84,3,19
12,0.1,84,4,36
12,0.1,84,5,15
12,0.1,84,6,10
12,0.1,84,7,0
12,0.1,85,1,35
12,0.1,85,2,115
12,0.1,85,3,13
12,0.1,85,4,36
12,0.1,85,5,11
12,0.1,85,6,10
12,0.1,85,7,0
12,0.1,86,1,55
12,0.1,86,2,145
12,0.1,86,3,7
12,0.1,86,4,9
12,0.1,86,5,4
12,0.1,86,6,0
12,0.1,86,7,0
12,0.1,87,1,30
12,0.1,87,2,126
12,0.1,87,3,20
12,0.1,87,4,22
12,0.1,87,5,16
12,0.1,87,6,6
12,0.1,87,7,0
12,0.1,88,1,42
12,0.1,88,2,110
12,0.1,88,3,9
12,0.1,88,4,30
12,0.1,88,5,17
12,0.1,88,6,12
12,0.1,88,7,0
12,0.1,89,1,42
12,0.1,89,2,115
12,0.1,89,3,13
12,0.1,89,4,32
12,0.1,89,5,11
12,0.1,89,6,7
12,0.1,89,7,0
12,0.1,90,1,36
12,0.1,90,2,120
12,0.1,90,3,14
12,0.1,90,4,29
12,0.1,90,5,15
12,0.1,90,6,6
12,0.1,90,7,0
12,0.1,91,1,54
12,0.1,91,2,110
12,0.1,91,3,16
12,0.1,91,4,22
12,0.1,91,5,14
12,0.1,91,6,4
12,0.1,91,7,0
12,0.1,92,1,47
12,0.1,92,2,125
12,0.1,92,3,11
12,0.1,92,4,25
12,0.1,92,5,10
12,0.1,92,6,2
12,0.1,92,7,0
12,0.1,93,1,48
12,0.1,93,2,124
12,0.1,93,3,12
12,0.1,93,4,27
12,0.1,93,5,7
12,0.1,93,6,2
12,0.1,93,7,0
12,0.1,94,1,41
12,0.1,94,2,134
12,0.1,94,3,10
12,0.1,94,4,25
12,0.1,94,5,5
12,0.1,94,6,5
12,0.1,94,7,0
12,0.1,95,1,42
12,0.1,95,2,111
12,0.1,95,3,15
12,0.1,95,4,35
12,0.1,95,5,15
12,0.1,95,6,1
12,0.1,95,7,1
12,0.1,96,1,37
12,0.1,96,2,94
12,0.1,96,3,20
12,0.1,96,4,34
12,0.1,96,5,15
12,0.1,96,6,19
12,0.1,96,7,1
12,0.1,97,1,48
12,0.1,97,2,136
12,0.1,97,3,5
12,0.1,97,4,15
12,0.1,97,5,12
12,0.1,97,6,4
12,0.1,97,7,0
12,0.1,98,1,50
12,0.1,98,2,132
12,0.1,98,3,11
12,0.1,98,4,16
12,0.1,98,5,9
12,0.1,98,6,2
12,0.1,98,7,0
12,0.1,99,1,43
12,0.1,99,2,108
12,0.1,99,3,21
12,0.1,99,4,26
12,0.1,99,5,12
12,0.1,99,6,9
12,0.1,99,7,1
12,0.1,100,1,51
12,0.1,100,2,131
12,0.1,100,3,8
12,0.1,100,4,21
12,0.1,100,5,7
12,0.1,100,6,2
12,0.1,100,7,0
12,0.2,1,1,30
12,0.2,1,2,100
12,0.2,1,3,19
12,0.2,1,4,44
12,0.2,1,5,19
12,0.2,1,6,6
12,0.2,1,7,2
12,0.2,2,1,21
12,0.2,2,2,55
12,0.2,2,3,29
12,0.2,2,4,47
12,0.2,2,5,23
12,0.2,2,6,44
12,0.2,2,7,1
12,0.2,3,1,33
12,0.2,3,2,82
12,0.2,3,3,23
12,0.2,3,4,41
12,0.2,3,5,19
12,0.2,3,6,19
12,0.2,3,7,3
12,0.2,4,1,6
12,0.2,4,2,58
12,0.2,4,3,26
12,0.2,4,4,50
12,0.2,4,5,31
12,0.2,4,6,44
12,0.2,4,7,5
12,0.2,5,1,18
12,0.2,5,2,71
12,0.2,5,3,22
12,0.2,5,4,43
12,0.2,5,5,23
12,0.2,5,6,37
12,0.2,5,7,6
12,0.2,6,1,21
12,0.2,6,2,48
12,0.2,6,3,26
12,0.2,6,4,57
12,0.2,6,5,24
12,0.2,6,6,39
12,0.2,6,7,5
12,0.2,7,1,29
12,0.2,7,2,85
12,0.2,7,3,23
12,0.2,7,4,44
12,0.2,7,5,17
12,0.2,7,6,20
12,0.2,7,7,2
12,0.2,8,1,19
12,0.2,8,2,79
12,0.2,8,3,32
12,0.2,8,4,35
12,0.2,8,5,29
12,0.2,8,6,24
12,0.2,8,7,2
12,0.2,9,1,17
12,0.2,9,2,65
12,0.2,9,3,29
12,0.2,9,4,50
12,0.2,9,5,13
12,0.2,9,6,40
12,0.2,9,7,6
12,0.2,10,1,43
12,0.2,10,2,98
12,0.2,10,3,21
12,0.2,10,4,29
12,0.2,10,5,18
12,0.2,10,6,11
12,0.2,10,7,0
12,0.2,11,1,30
12,0.2,11,2,116
12,0.2,11,3,15
12,0.2,11,4,40
12,0.2,11,5,13
12,0.2,11,6,6
12,0.2,11,7,0
12,0.2,12,1,23
12,0.2,12,2,96
12,0.2,12,3,26
12,0.2,12,4,38
12,0.2,12,5,10
12,0.2,12,6,25
12,0.2,12,7,2
12,0.2,13,1,34
12,0.2,13,2,93
12,0.2,13,3,17
